"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","cr-lightbox-main-image src","a-profile href 2","a-profile-avatar src 2","a-profile-avatar 2","a-profile-name 2","a-icon-alt 2","a-size-base 4","a-size-small","a-size-base 5","a-size-medium","cr-lightbox-image-thumbnail src","a-popover-preload","a-popover-trigger href","a-section","a-size-base 6","a-button-text href","a-size-base 7","a-size-base href 2","a-size-base 8","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AFQYLMJHKFROPMUXITPEKJISOM5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ce8d6fc1-166b-4daf-9187-5e7e025be1ea._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ce8d6fc1-166b-4daf-9187-5e7e025be1ea._CR0,0,375,375_SX48_.jpg""/>","Tonika Henry","https://www.amazon.com/gp/customer-reviews/R39G284ZL0C7JH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","My kittens didn’t like it","Reviewed in the United States on January 14, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kittens are around 5 months and haven’t taken a liking to these treats no matter what. Nothing was wrong with the product and the heart shape is sooo cute but it just wasn’t for my kittens.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKNJfT7sDTniiBvPbu%252FA9pgced%252BZGIDdr43AiDdDHAFdAAAAAGXT2WEAAAAB%26reviewId%3DR39G284ZL0C7JH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKNJfT7sDTniiBvPbu%2FA9pgced%2BZGIDdr43AiDdDHAFdAAAAAGXT2WEAAAAB&reviewId=R39G284ZL0C7JH","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFX3LF2KMXU2WE66ZMQ54S3OIIWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Dasha","https://www.amazon.com/gp/customer-reviews/R3J6GLCHSZ6OCY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","1.0 out of 5 stars","Not for sensitive cats","Reviewed in the United States on December 22, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kitten just had 3 pieces as instructed and threw up. Def not for sensitive kittens","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFibmdeG6QpZE3go5c41EYKv84I6y2TEoRW%252F1apOkpQOAAAAAGXT2WEAAAAB%26reviewId%3DR3J6GLCHSZ6OCY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFibmdeG6QpZE3go5c41EYKv84I6y2TEoRW%2F1apOkpQOAAAAAGXT2WEAAAAB&reviewId=R3J6GLCHSZ6OCY","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFGIA6MSWNA7PDPKSN4OT4D2FUFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Meghan","https://www.amazon.com/gp/customer-reviews/R1FZF1YDZHKD5E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Cat didn’t like them","Reviewed in the United States on July 14, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My kitten didn’t like them! But my moms adult cat did","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCMr6RI1L8X8OS7m7LNwoMkYfnE2pgQgZs3QT8sUnSxCAAAAAGXT2WEAAAAB%26reviewId%3DR1FZF1YDZHKD5E&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCMr6RI1L8X8OS7m7LNwoMkYfnE2pgQgZs3QT8sUnSxCAAAAAGXT2WEAAAAB&reviewId=R1FZF1YDZHKD5E","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFDF6QQXBIGMEEOAGXOQDOAZPQGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amber Woody","https://www.amazon.com/gp/customer-reviews/RTIX3UWVYM7JC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","2.0 out of 5 stars","Looks like it was smashed","Reviewed in the United States on February 28, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The product itself is a great product. The cats love them. However I'm not sure if the package was damaged during shipping or came that way from the shipper. They look expired and are all in crumbled little pieces. Not satisfied with that part.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","https://www.amazon.com/gp/profile/amzn1.account.AFDF6QQXBIGMEEOAGXOQDOAZPQGQ/ref=cm_cr_getr_d_gw_pop?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amber Woody","2.0 out of 5 stars","Looks like it was smashed","Reviewed in the United States on February 28, 2023","The product itself is a great product. The cats love them. However I'm not sure if the package was damaged during shipping or came that way from the shipper. They look expired and are all in crumbled little pieces. Not satisfied with that part.","Images in this review","https://m.media-amazon.com/images/I/61DxFKo66XL._SY88.jpg","","javascript:void(0)","","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKZSfhpmRYguRm78TGvyBOAHjsg0Y6TSI797hs%252BaVCeWAAAAAGXT2WEAAAAB%26reviewId%3DRTIX3UWVYM7JC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKZSfhpmRYguRm78TGvyBOAHjsg0Y6TSI797hs%2BaVCeWAAAAAGXT2WEAAAAB&reviewId=RTIX3UWVYM7JC","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHR4QZMVPQWKS6Z2X7JIAOKDSB2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Angela flowers","https://www.amazon.com/gp/customer-reviews/RWMIV5XV0BPF3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","My kitty loves these!!! 😻","Reviewed in the United States on August 17, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My only complaint is I would like to buy a bigger bag. They don’t last very long. Kitty loves loves them.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhItbEwUIQbkGeBGF2YDDtdPMnmN1uaqPBDnj%252Ff7PNJ%252BTAAAAAGXT2WEAAAAB%26reviewId%3DRWMIV5XV0BPF3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hItbEwUIQbkGeBGF2YDDtdPMnmN1uaqPBDnj%2Ff7PNJ%2BTAAAAAGXT2WEAAAAB&reviewId=RWMIV5XV0BPF3","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHJJUFHO4TQERYEPJHL7TROA3KJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Viki K","https://www.amazon.com/gp/customer-reviews/R1SYVXHBKGTOD8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","1.0 out of 5 stars","NONE of our cats will eat these","Reviewed in the United States on August 10, 2023","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I bought these after reading the great reviews.  Maybe the recipe has changed or something but not one of our 4 cats - including two kittens -  will eat them.  These same cats adore Temptations treats - shake the box and they come running.  I'll have to give the treats to our old Lab who will eat anything.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHaiApKeTIjd7bL8S1Y03SjPRLUyI%252B%252F%252BG7WoFfYcaoWZAAAAAGXT2WEAAAAB%26reviewId%3DR1SYVXHBKGTOD8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHaiApKeTIjd7bL8S1Y03SjPRLUyI%2B%2F%2BG7WoFfYcaoWZAAAAAGXT2WEAAAAB&reviewId=R1SYVXHBKGTOD8","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE5CC6F4H7X7IQRCZOFCBGDEV3FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kindle Customer","https://www.amazon.com/gp/customer-reviews/R1YYXFT8VOVIR1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","My kitten loves these! LOVE how they are heart shaped. <3","Reviewed in the United States on January 16, 2021","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 14 week old kitten adores these treats. I try to give her less than 2 a day as the back of the bag suggests. I am obsessed at how they are heart shapes and she seems to love them too. We've tried a ton of different treats and I think these are by far her favorite. Ingredients and quality look great too.","","","","","","","One person found this helpful","","Report","","","","","","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEm3xKq0Iu6y4eri5bdR9AhJQLK8CqxjnPIDGe4dO6wQAAAAAGXT2WEAAAAB%26reviewId%3DR1YYXFT8VOVIR1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEm3xKq0Iu6y4eri5bdR9AhJQLK8CqxjnPIDGe4dO6wQAAAAAGXT2WEAAAAB&reviewId=R1YYXFT8VOVIR1","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEJPBUWGTHBMELJZ3Z27KEGOJUEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sarah Russo","https://www.amazon.com/gp/customer-reviews/R3IXKIP9PJZZ3A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","Kitten likes them","Reviewed in the United States on May 28, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Kitten loves them, wish they were smaller since the recommended serving is 2 pieces per day I usually break up each into 4 or 5 pieces.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhK%252FMqJOF5qd0Yr6KSOlywP1RAYl3XmFGJcoHNr7vFmN7AAAAAGXT2WEAAAAB%26reviewId%3DR3IXKIP9PJZZ3A&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hK%2FMqJOF5qd0Yr6KSOlywP1RAYl3XmFGJcoHNr7vFmN7AAAAAGXT2WEAAAAB&reviewId=R3IXKIP9PJZZ3A","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGFWDHDEGZFOMYUGSIBLH6ECLB7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/d4ac3485-a453-47a7-9b51-5cef48886723._CR0,0,170,170_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/d4ac3485-a453-47a7-9b51-5cef48886723._CR0,0,170,170_SX48_.jpg""/>","amrtine","https://www.amazon.com/gp/customer-reviews/R749INN14STFU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","3.0 out of 5 stars","Hard to chew. Cats didn't like...","Reviewed in the United States on April 19, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Treats are hard to the touch. My cats didn't like them.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAgzZ%252BSagfsHcTZKxQwCxidQ%252F57IyC8S4c5CJQ5039waAAAAAGXT2WEAAAAB%26reviewId%3DR749INN14STFU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAgzZ%2BSagfsHcTZKxQwCxidQ%2F57IyC8S4c5CJQ5039waAAAAAGXT2WEAAAAB&reviewId=R749INN14STFU","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF7K5WU7P57RVRF6Q3LPKS23ZD4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","M","https://www.amazon.com/gp/customer-reviews/RQGBE3NP1JGPN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","4.0 out of 5 stars","Kitten loves them","Reviewed in the United States on June 16, 2020","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The photo makes it seem larger but note it is 2.5 oz. My kitten loves them and obviously cannot get enough.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHwIdLumBlnfR876a8HdVJSRx%252BnI11y4yjrK0uEYKZkaAAAAAGXT2WQAAAAB%26reviewId%3DRQGBE3NP1JGPN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHwIdLumBlnfR876a8HdVJSRx%2BnI11y4yjrK0uEYKZkaAAAAAGXT2WQAAAAB&reviewId=RQGBE3NP1JGPN","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGYT2RMWR4LHWDEJFKXREW7ZSX5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/f7cfffbb-e50e-47a1-9ff0-ba5692be16ef._CR0,26.0,281,281_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/f7cfffbb-e50e-47a1-9ff0-ba5692be16ef._CR0,26.0,281,281_SX48_.jpg""/>","Jente","https://www.amazon.com/gp/customer-reviews/RLWGOOCXXEHHQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","My cat loved his snacks","Reviewed in the United States on August 25, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","He loved the snacks so much he would open the cabinet to get them.","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDMkI%252FbhZw8KNAWtyJor5AXhlGV58kEOGaNBZTkoch4qAAAAAGXT2WQAAAAB%26reviewId%3DRLWGOOCXXEHHQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDMkI%2FbhZw8KNAWtyJor5AXhlGV58kEOGaNBZTkoch4qAAAAAGXT2WQAAAAB&reviewId=RLWGOOCXXEHHQ","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG2PWHVMNUCJHHG2T6HDN23T3CLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cindy","https://www.amazon.com/gp/customer-reviews/R1A1E2XS1KEJHJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HUX3N8K","5.0 out of 5 stars","Kitty Approved","Reviewed in the United States on November 11, 2022","Size: 2.5 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Kitten-Health-Treats/product-reviews/B01HUX3N8K/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are the only soft treats my cats will eat!","","","","","","","Report","","Showing  comments","","","","","","","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Kitten-Health-Treats%2Fproduct-reviews%2FB01HUX3N8K%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH5sNPsXJOmHY2mpQ1XB%252FWvYrqeXjnjNLSQ6aghbICy3AAAAAGXT2WQAAAAB%26reviewId%3DR1A1E2XS1KEJHJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH5sNPsXJOmHY2mpQ1XB%2FWvYrqeXjnjNLSQ6aghbICy3AAAAAGXT2WQAAAAB&reviewId=R1A1E2XS1KEJHJ","",""
